row_label,embedding_dim,mean_abs_shap,aac_ctd_feature,pearson_r_raw,p_value_raw,pearson_r_partial,p_value_partial,p_adj_fdr_raw,p_adj_fdr_partial,shrinkage
dim 38,38,0.2162860272769039,AAC_Y,0.08638115244975218,0.008155022887531739,0.04647049428855754,0.155214426180122,0.010947659342586818,0.2214507404705713,0.03991065816119464
dim 38,38,0.2162860272769039,Hydrophobicity_C1,0.3664140797410769,3.78725818230529e-31,-0.11743203145328023,0.00031538939098669697,2.6027659112962284e-30,0.0010759964922324493,0.2489820482877967
dim 38,38,0.2162860272769039,Hydrophobicity_C2,-0.37727331725508934,4.602508812692805e-33,0.1813784019997721,2.2563326203250482e-08,3.4236925243639125e-32,1.8935052642928796e-07,0.19589491525531724
dim 38,38,0.2162860272769039,Hydrophobicity_C3,0.2958508418442317,2.2046562617532745e-20,-0.20160376758292886,4.754795388973728e-10,8.893178640405721e-20,5.671791642561519e-09,0.09424707426130285
dim 38,38,0.2162860272769039,Hydrophobicity_T12,0.13359921416929077,4.0874918219971603e-05,0.08491141605850977,0.009311376818541436,6.725232849985476e-05,0.020872482264381473,0.048687798110781
dim 38,38,0.2162860272769039,Hydrophobicity_T13,0.360030044578273,4.6833016564265216e-30,-0.1540152532296133,2.1747145531787043e-06,3.031439444276082e-29,1.2458913563665304e-05,0.2060147913486597
dim 38,38,0.2162860272769039,Hydrophobicity_T23,-0.1583248716033375,1.1121529502023093e-06,0.03084893417223055,0.3455459259172497,2.0198971471863585e-06,0.4379974924340091,0.12747593743110694
dim 38,38,0.2162860272769039,Hydrophobicity_group1_D0,-0.007578182343903796,0.8167979918437178,-0.04062626416707474,0.21407375176428106,0.8321459409362946,0.2925557818709897,-0.03304808182317094
dim 38,38,0.2162860272769039,Hydrophobicity_group1_D25,-0.39351575104741476,4.564523858852827e-36,-0.018405828183816617,0.5736348401970559,3.8596227059666944e-35,0.6602137719704227,0.3751099228635981
dim 38,38,0.2162860272769039,Hydrophobicity_group1_D50,-0.24461448565139116,3.115827362123531e-14,-0.08795464638870303,0.007060857127191425,8.572375114903289e-14,0.01646875894191296,0.15665983926268812
dim 38,38,0.2162860272769039,Hydrophobicity_group1_D75,-0.2563152289617143,1.6002836831002083e-15,-0.06950812314940395,0.033386147575524466,4.7765393222115244e-15,0.060768246813216194,0.18680710581231036
dim 38,38,0.2162860272769039,Hydrophobicity_group1_D100,0.2091763836046933,1.0056535480408887e-10,0.015524975252187989,0.6350572722642088,2.2756658878432034e-10,0.7178134340661674,0.1936514083525053
dim 38,38,0.2162860272769039,Hydrophobicity_group2_D0,0.13908364549711308,1.932827110111426e-05,-0.04311908367433999,0.18725394893415537,3.250575300993033e-05,0.2604865428738355,0.09596456182277309
dim 38,38,0.2162860272769039,Hydrophobicity_group2_D25,0.35338161761485987,6.052352877866094e-29,0.009818197254209814,0.764066138290463,3.72967871071453e-28,0.8207232315509095,0.3435634203606501
dim 38,38,0.2162860272769039,Hydrophobicity_group2_D50,0.19441263068212267,1.967626878413822e-09,0.04571149517603781,0.1620792101949244,4.143678293759246e-09,0.2299679532927135,0.14870113550608485
dim 38,38,0.2162860272769039,Hydrophobicity_group2_D75,0.2745052668842644,1.164360041759966e-17,0.1574549487329672,1.2752209506328832e-06,4.089340209756348e-17,7.6193881486830584e-06,0.11705031815129721
dim 38,38,0.2162860272769039,Hydrophobicity_group2_D100,-0.07826548670850991,0.01656511569317671,0.08634456346481834,0.008182176527754013,0.021731141561355145,0.018666987433537164,-0.008079076756308423
dim 38,38,0.2162860272769039,Hydrophobicity_group3_D0,-0.31095804354228634,1.8711094296117015e-22,-0.08511057646623711,0.00914657257783606,8.299476088848716e-22,0.02053061317874492,0.22584746707604925
dim 38,38,0.2162860272769039,Hydrophobicity_group3_D25,-0.29554690501018804,2.419737922900268e-20,0.02086335647829663,0.5235688656924151,9.749004417957654e-20,0.6173915342278063,0.2746835485318914
dim 38,38,0.2162860272769039,Hydrophobicity_group3_D50,-0.15341487091608544,2.384256251829258e-06,-0.0046309441553006765,0.887422156177067,4.247155136591851e-06,0.9176439633533757,0.14878392676078475
dim 38,38,0.2162860272769039,Hydrophobicity_group3_D75,-0.08511612107732604,0.009142021868632796,-0.08380220233953593,0.010278551812521963,0.01223821765179701,0.02285643345793832,0.001313918737790104
dim 38,38,0.2162860272769039,Hydrophobicity_group3_D100,-0.08161778826819481,0.012447639894260993,-0.0772879823258572,0.01797161682138289,0.016452361395659566,0.036378909202072034,0.004329805942337617
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_C1,-0.3856591700851609,1.3594478603317956e-34,0.15300527868796987,2.538171218099907e-06,1.0683660831783993e-33,1.4368630285514725e-05,0.232653891397191
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_C2,0.34750580327606523,5.524666946755199e-28,-0.1635640626997754,4.802850030379109e-07,3.2035395142642992e-27,3.1453959022482786e-06,0.18394174057628984
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_C3,0.31657317552509406,2.957576950134729e-23,-0.08262187243192898,0.011404824223288779,1.373895273080667e-22,0.024719086895382558,0.23395130309316509
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_T12,-0.18943467376105336,5.098234978505919e-09,-0.018473580481733847,0.5722247270502324,1.056334046414998e-08,0.6594998579529939,0.17096109327931952
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_T13,0.06215413409866733,0.057188710218657665,0.07046499779525,0.031023759354397277,0.07035369875886431,0.05718507518967268,-0.008310863696582675
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_T23,0.2964914510479678,1.8112260542269896e-20,-0.1730156426066832,9.861501821460968e-08,7.332721237718964e-20,7.418336955783702e-07,0.12347580844128461
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group1_D0,0.13677885724345598,2.656998143443437e-05,-0.046919239743696106,0.15126072912892158,4.434969414843118e-05,0.21664272525325817,0.08985961749975988
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group1_D25,0.26143176772479515,4.1627685034376104e-16,-0.05696921587562465,0.08134383481149601,1.3091946140754819e-15,0.12737384353980152,0.2044625518491705
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group1_D50,0.1457558448548031,7.476881745803561e-06,0.06256528326064903,0.05555997755892138,1.2872569603599945e-05,0.09241550052131345,0.08319056159415408
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group1_D75,0.25535402614986563,2.05412858210167e-15,0.1489437220369899,4.678486924293151e-06,6.066126847232164e-15,2.4415853636154882e-05,0.10641030411287572
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group1_D100,-0.09344164661235127,0.004199967439207293,0.054318523489537904,0.09656849693129603,0.005852270023759849,0.14808943055579832,0.039123123122813366
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group2_D0,-0.057138448876741556,0.08044194379190077,-0.04267254584666315,0.1918666540209512,0.0963342030351196,0.2661273357267347,0.014465903030078407
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group2_D25,-0.2984508784274321,9.89726821964652e-21,-0.022296050277474506,0.4954501954128979,4.0861404021779204e-20,0.5895274858137083,0.2761548281499576
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group2_D50,-0.09671406580266603,0.00304202390374307,-0.034621968678448606,0.28973781410994864,0.004297952554357806,0.37742757376256963,0.06209209712421743
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group2_D75,-0.07484370955333743,0.021954395536367934,-0.10001345034555216,0.002176273964999162,0.028565516591923995,0.005948244716118822,-0.025169740792214734
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group2_D100,0.11452073489683892,0.00044405536028984505,0.0021962584510603162,0.9464711959464249,0.0006729332592414168,0.9623156162628158,0.1123244764457786
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group3_D0,-0.14842590306616407,5.052058165126702e-06,-0.007715661071385829,0.8135349880593201,8.793055899699419e-06,0.8592011171456889,0.14071024199477825
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group3_D25,-0.0571616725399343,0.08031881347678135,0.13223293613959014,4.9041464617033425e-05,0.09622124713502501,0.00020172228056760053,-0.07507126359965584
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group3_D50,-0.10631292405068708,0.0011173334521907517,-0.02638739480109938,0.41978606822863884,0.001630359864708218,0.5141494198326563,0.0799255292495877
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group3_D75,-0.1277788780459824,8.773066368241076e-05,-0.07333693287465001,0.024774309350486357,0.00014094296137530157,0.04741070591584337,0.054441945171332384
dim 38,38,0.2162860272769039,NormVanDerWaalsVolume_group3_D100,0.09348802818147314,0.004181089001641305,-0.005565419536887776,0.864904803616409,0.005828396187596811,0.9009332285501663,0.08792260864458537
dim 38,38,0.2162860272769039,Polarity_C1,0.3145592460734405,5.75782103873635e-23,-0.1726279060664066,1.0541571738110291e-07,2.6344003108738913e-22,7.89436089804672e-07,0.1419313400070339
dim 38,38,0.2162860272769039,Polarity_C2,-0.41122946207641525,1.5373312251239312e-39,0.14560761479289394,7.639852912649994e-06,1.570240456242792e-38,3.825653482496399e-05,0.26562184728352134
dim 38,38,0.2162860272769039,Polarity_C3,0.4182707984830995,5.587451203402946e-41,-0.0934554642488299,0.004194335264251422,6.1794990130350465e-40,0.010485838160628555,0.3248153342342696
dim 38,38,0.2162860272769039,Polarity_T12,-0.2674147096767344,8.300956473606367e-17,0.060012845177510724,0.06632459903038064,2.7396437373364886e-16,0.10712000036821631,0.2074018644992237
dim 38,38,0.2162860272769039,Polarity_T13,0.422155749253506,8.673195311072302e-42,-0.0972616908387173,0.00287948350312142,1.0093544368983098e-40,0.007602746956858136,0.3248940584147887
dim 38,38,0.2162860272769039,Polarity_T23,-0.02598279620193718,0.4269523194722876,0.03991296084623653,0.22223393194568028,0.46389744536026045,0.30160964351831454,-0.013930164644299348
dim 38,38,0.2162860272769039,Polarity_group1_D0,-0.23169954814440644,6.925390576370225e-13,-0.06917786937376964,0.03423640400797599,1.7365468862670085e-12,0.062045355066000986,0.16252167877063678
dim 38,38,0.2162860272769039,Polarity_group1_D25,-0.21366023863890465,3.8965807542003284e-11,0.05796492316968828,0.07615326125357398,9.101104698621746e-11,0.12031782998436004,0.1556953154692164
dim 38,38,0.2162860272769039,Polarity_group1_D50,-0.14919560744342916,4.506464331477644e-06,-0.03174590077587129,0.33169570422253486,7.884542099075606e-06,0.4222041357100863,0.11744970666755787
dim 38,38,0.2162860272769039,Polarity_group1_D75,-0.16464138580826704,4.0277624524684615e-07,-0.10875239976097618,0.0008548024857162349,7.609008252966438e-07,0.0026145057713298763,0.05588898604729085
dim 38,38,0.2162860272769039,Polarity_group1_D100,0.027740632208275783,0.39633599701021044,0.02778287275536216,0.3956169562971727,0.43288496730349996,0.487947058357665,-4.2240547086375146e-05
dim 38,38,0.2162860272769039,Polarity_group2_D0,0.14440671390153426,9.091066448214849e-06,-0.04341498115541431,0.18424271013332427,1.5571365095916716e-05,0.2574772601863193,0.10099173274611994
dim 38,38,0.2162860272769039,Polarity_group2_D25,0.33292124016329233,1.0947958468624887e-25,-0.030483613133905456,0.3512908841055446,5.642929210680112e-25,0.4440997550766536,0.30243762702938687
dim 38,38,0.2162860272769039,Polarity_group2_D50,0.26858294443741726,6.02999265027746e-17,0.10736428272236952,0.000996187619465088,2.0059935709090355e-16,0.0029975375216336883,0.16121866171504773
dim 38,38,0.2162860272769039,Polarity_group2_D75,0.31717591862753397,2.4205504783813566e-23,0.2007451532124228,5.64932686706788e-10,1.1307186850061163e-22,6.6439266676080005e-09,0.11643076541511116
dim 38,38,0.2162860272769039,Polarity_group2_D100,-0.038011129689383555,0.245071023408861,0.07901970586589087,0.015546802832745774,0.2744006765623854,0.03225237357849123,-0.041008576176507314
dim 38,38,0.2162860272769039,Polarity_group3_D0,-0.05027549125094253,0.12407942597627007,-0.04720550436963164,0.14877889468039587,0.1440477173308106,0.21359051590593847,0.003069986881310889
dim 38,38,0.2162860272769039,Polarity_group3_D25,-0.4389123129406256,2.1136741394522227e-45,-0.01351027542199861,0.6795901314720546,2.8126181775977783e-44,0.7558544918803404,0.425402037518627
dim 38,38,0.2162860272769039,Polarity_group3_D50,-0.3033683087306457,2.1276208739173486e-21,-0.10113120444301747,0.001938544774583969,9.02954729210158e-21,0.00537322783992569,0.2022371042876282
dim 38,38,0.2162860272769039,Polarity_group3_D75,-0.2436373884708501,3.965091880606345e-14,-0.05695983341267955,0.08139407538715648,1.0855251541987862e-13,0.12739278903144455,0.18667755505817055
dim 38,38,0.2162860272769039,Polarity_group3_D100,0.18268605206872698,1.7802806611537792e-08,0.011396247729109216,0.7275473191229613,3.5733998847678016e-08,0.7943652813804452,0.17128980433961777
dim 38,38,0.2162860272769039,Polarizability_C1,-0.30450692777476146,1.484135079858105e-21,0.20483546298515037,2.468170545410772e-10,6.363300599134879e-21,3.0600790384967683e-09,0.09967146478961109
dim 38,38,0.2162860272769039,Polarizability_C2,0.1831005253768314,1.6508679015384315e-08,-0.23335376654189796,4.70268207346039e-13,3.317628634860627e-08,1.180974295139677e-11,-0.05025324116506655
dim 38,38,0.2162860272769039,Polarizability_C3,0.31657317552509406,2.957576950134729e-23,-0.08262187243192898,0.011404824223288779,1.373895273080667e-22,0.024719086895382558,0.23395130309316509
